InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
811761,SKU_1701,Blue Pen,13,24/03/2025 09:00:00 AM,97.02,92429.0,France,0.37,Credit Card,14.78,Stationery,In-store,Returned,DHL,Rome,Low
599658,SKU_1093,Office Chair,27,29/02/2024 09:00:00 AM,69.18,61028.0,Sweden,0.13,Paypall,8.37,Furniture,In-store,Not Returned,UPS,Berlin,Low
748691,SKU_1401,Headphones,38,26/05/2023 11:00:00 AM,43.57,22819.0,Belgium,0.1,Credit Card,27.67,Electronics,In-store,Not Returned,UPS,London,High
721371,SKU_1700,T-shirt,14,12/06/2023 01:00:00 PM,38.42,90858.0,Portugal,0.12,Paypall,27.48,Apparel,Online,Not Returned,UPS,Paris,High
987016,SKU_1085,Wireless Mouse,47,25/07/2025 02:00:00 PM,54.73,72371.0,Australia,0.09,Paypall,18.85,Electronics,Online,Not Returned,FedEx,Amsterdam,Low
367451,SKU_1118,Backpack,3,28/05/2025 01:00:00 AM,73.0,65341.0,Germany,0.39,Credit Card,12.37,Apparel,In-store,Returned,UPS,London,Medium
421064,SKU_1257,Headphones,20,24/05/2022 12:00:00 PM,43.6,13739.0,United Kingdom,0.4,Paypall,27.08,Electronics,In-store,Returned,FedEx,Amsterdam,High
895005,SKU_1306,Office Chair,20,13/03/2022 03:00:00 PM,7.66,38431.0,Netherlands,0.36,Paypall,8.34,Furniture,In-store,Not Returned,UPS,Paris,Low
130535,SKU_1803,White Mug,24,06/01/2020 09:00:00 PM,78.64,53955.0,Australia,0.06,Paypall,8.97,Accessories,In-store,Not Returned,UPS,Rome,High
260284,SKU_1182,Wall Clock,45,12/01/2025 07:00:00 AM,23.92,67293.0,Belgium,0.06,Credit Card,26.79,Accessories,In-store,Not Returned,UPS,Berlin,Medium
441358,SKU_1339,Wireless Mouse,3,15/12/2022 06:00:00 PM,49.53,37987.0,Belgium,0.07,Bank Transfer,17.91,Electronics,Online,Not Returned,DHL,Amsterdam,High
963263,SKU_1198,White Mug,37,26/11/2023 01:00:00 AM,93.51,72589.0,Spain,0.4,Credit Card,12.0,Accessories,Online,Not Returned,Royal Mail,Berlin,Medium
900178,SKU_1806,Blue Pen,13,25/05/2021 02:00:00 PM,11.69,85290.0,Spain,0.46,Paypall,21.5,Stationery,Online,Not Returned,FedEx,Paris,Medium
479590,SKU_1028,Wall Clock,45,05/06/2022 04:00:00 PM,74.95,69939.0,United Kingdom,0.47,Paypall,10.5,Accessories,In-store,Not Returned,DHL,Rome,High
278982,SKU_1181,Backpack,34,25/12/2021 07:00:00 PM,75.81,85490.0,Spain,0.08,Bank Transfer,15.91,Apparel,In-store,Not Returned,UPS,Amsterdam,Low
364480,SKU_1996,Office Chair,41,25/02/2020 03:00:00 AM,41.41,80689.0,Germany,0.1,Bank Transfer,8.27,Furniture,In-store,Not Returned,DHL,Amsterdam,Medium
325011,SKU_1335,Headphones,30,04/12/2024 07:00:00 AM,58.19,12192.0,Sweden,0.14,Paypall,26.69,Electronics,In-store,Not Returned,UPS,Berlin,Low
464258,SKU_1806,USB Cable,27,21/04/2023 11:00:00 PM,42.51,71532.0,Germany,0.15,Paypall,21.88,Electronics,In-store,Not Returned,DHL,Rome,Medium
216513,SKU_1241,USB Cable,4,28/04/2025 02:00:00 AM,38.61,45808.0,Sweden,0.49,Credit Card,23.78,Electronics,In-store,Not Returned,Royal Mail,Berlin,High
509853,SKU_1251,White Mug,45,08/11/2023 11:00:00 PM,19.34,84379.0,United States,0.27,Paypall,11.41,Accessories,Online,Not Returned,UPS,Berlin,Medium
355083,SKU_1959,T-shirt,17,17/10/2020 10:00:00 PM,28.71,48962.0,Spain,0.27,Credit Card,28.23,Apparel,Online,Not Returned,Royal Mail,Amsterdam,High
705730,SKU_1488,Wall Clock,43,29/06/2020 06:00:00 PM,63.15,63044.0,Spain,0.4,Credit Card,26.29,Accessories,Online,Not Returned,DHL,Berlin,High
264164,SKU_1219,Desk Lamp,42,25/10/2021 12:00:00 PM,10.98,61377.0,Sweden,0.0,Credit Card,16.6,Electronics,Online,Not Returned,Royal Mail,Berlin,Low
690940,SKU_1032,Desk Lamp,30,07/05/2023 10:00:00 PM,68.83,47434.0,Italy,0.31,Paypall,23.99,Electronics,Online,Not Returned,FedEx,Rome,Low
585679,SKU_1917,USB Cable,47,28/02/2024 06:00:00 AM,60.51,32104.0,Australia,0.44,Credit Card,20.56,Electronics,In-store,Not Returned,UPS,Amsterdam,Medium
600844,SKU_1144,Office Chair,12,14/06/2020 05:00:00 PM,27.57,57971.0,Netherlands,0.5,Paypall,26.12,Furniture,Online,Not Returned,UPS,Berlin,Medium
327993,SKU_1581,USB Cable,41,05/09/2022 11:00:00 AM,95.86,63323.0,Australia,0.33,Credit Card,20.18,Electronics,In-store,Not Returned,FedEx,Paris,Low
652016,SKU_1178,Blue Pen,16,28/05/2023 09:00:00 PM,7.76,90161.0,Spain,0.32,Paypall,29.53,Stationery,Online,Not Returned,DHL,Rome,Medium
622582,SKU_1824,Notebook,18,12/06/2024 11:00:00 AM,86.15,67007.0,Norway,0.26,Bank Transfer,24.2,Stationery,Online,Not Returned,DHL,Amsterdam,High
913439,SKU_1456,Office Chair,31,23/06/2021 01:00:00 PM,3.74,36188.0,Australia,0.27,Paypall,12.27,Furniture,In-store,Not Returned,Royal Mail,Amsterdam,Low
126155,SKU_1823,Blue Pen,19,09/04/2020 07:00:00 PM,64.27,81127.0,Sweden,0.18,Paypall,10.66,Stationery,In-store,Not Returned,DHL,London,Low
981991,SKU_1589,Wall Clock,34,05/03/2024 05:00:00 AM,54.05,48732.0,Germany,0.16,Credit Card,17.92,Accessories,Online,Not Returned,FedEx,Rome,High
956899,SKU_1944,Wireless Mouse,3,23/07/2021 07:00:00 PM,96.5,36712.0,France,0.39,Paypall,23.08,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
865709,SKU_1190,Office Chair,9,03/03/2022 07:00:00 AM,76.21,38714.0,United States,0.36,Credit Card,9.65,Furniture,In-store,Not Returned,Royal Mail,London,Medium
480665,SKU_1231,Wall Clock,16,05/01/2022 10:00:00 AM,12.19,12276.0,Netherlands,0.19,Credit Card,7.15,Accessories,In-store,Not Returned,FedEx,Rome,High
684332,SKU_1188,Office Chair,22,27/06/2024 03:00:00 PM,28.71,57079.0,Belgium,0.37,Credit Card,5.73,Furniture,In-store,Not Returned,Royal Mail,Berlin,Medium
383655,SKU_1081,USB Cable,34,21/05/2025 02:00:00 AM,14.46,49805.0,Germany,0.38,Bank Transfer,9.36,Electronics,Online,Not Returned,DHL,Paris,Low
952128,SKU_1373,Headphones,3,30/04/2022 03:00:00 AM,74.05,13874.0,Netherlands,0.14,Credit Card,15.51,Electronics,In-store,Not Returned,UPS,Rome,Low
492455,SKU_1521,Backpack,7,01/07/2024 09:00:00 PM,28.25,79098.0,Germany,0.21,Credit Card,6.24,Apparel,In-store,Not Returned,Royal Mail,London,Low
721062,SKU_1257,Blue Pen,13,29/05/2024 06:00:00 AM,51.57,87530.0,Portugal,0.11,Credit Card,28.95,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium
509801,SKU_1299,USB Cable,22,23/03/2023 09:00:00 AM,87.61,11581.0,Portugal,0.43,Bank Transfer,28.44,Electronics,Online,Not Returned,DHL,Amsterdam,High
661693,SKU_1909,Wall Clock,38,23/08/2020 09:00:00 AM,94.4,25454.0,Italy,0.49,Credit Card,14.35,Accessories,In-store,Not Returned,DHL,London,Medium
643028,SKU_1534,Office Chair,22,21/09/2021 04:00:00 PM,60.18,20287.0,Germany,0.45,Credit Card,8.11,Furniture,Online,Not Returned,FedEx,Berlin,High
789872,SKU_1643,T-shirt,20,10/01/2024 01:00:00 AM,27.52,10888.0,Australia,0.35,Bank Transfer,20.53,Apparel,Online,Not Returned,FedEx,Berlin,Medium
915862,SKU_1996,Notebook,33,16/03/2020 12:00:00 AM,69.2,49854.0,France,0.08,Bank Transfer,16.01,Stationery,In-store,Not Returned,Royal Mail,Paris,Low
324420,SKU_1366,T-shirt,5,09/11/2023 06:00:00 AM,64.07,59577.0,United States,0.39,Credit Card,11.66,Apparel,In-store,Not Returned,Royal Mail,Paris,High
547454,SKU_1487,Wireless Mouse,31,29/05/2021 06:00:00 PM,93.1,13423.0,United States,0.25,Paypall,18.79,Electronics,In-store,Returned,Royal Mail,London,High
173071,SKU_1028,White Mug,11,20/06/2025 06:00:00 PM,81.0,50302.0,Sweden,0.25,Paypall,19.34,Accessories,Online,Not Returned,Royal Mail,Paris,Low
952868,SKU_1979,Desk Lamp,20,15/07/2024 06:00:00 PM,52.0,63583.0,Germany,0.39,Credit Card,24.81,Electronics,In-store,Not Returned,Royal Mail,Paris,Low
220992,SKU_1677,T-shirt,5,18/03/2023 10:00:00 AM,54.92,86623.0,United States,0.36,Credit Card,5.31,Apparel,Online,Not Returned,DHL,Amsterdam,High
162287,SKU_1176,Office Chair,22,03/12/2020 10:00:00 AM,80.67,63112.0,Belgium,0.26,Bank Transfer,24.73,Furniture,Online,Not Returned,DHL,London,Medium
820391,SKU_1763,USB Cable,8,30/05/2020 01:00:00 PM,94.68,51771.0,Germany,0.42,Bank Transfer,7.04,Electronics,In-store,Not Returned,FedEx,Amsterdam,High
294268,SKU_1418,USB Cable,35,06/01/2024 10:00:00 AM,96.05,52952.0,Germany,0.25,Bank Transfer,16.94,Electronics,In-store,Returned,Royal Mail,Rome,High
361578,SKU_1578,White Mug,13,04/01/2021 06:00:00 AM,37.48,73290.0,Netherlands,0.21,Paypall,21.47,Accessories,Online,Not Returned,DHL,Rome,High
794813,SKU_1931,Wireless Mouse,25,18/05/2023 02:00:00 PM,28.69,79674.0,Germany,0.09,Bank Transfer,15.24,Electronics,In-store,Not Returned,UPS,London,Low
574514,SKU_1190,Office Chair,43,25/09/2023 09:00:00 PM,41.8,34364.0,Sweden,0.01,Credit Card,24.45,Furniture,Online,Not Returned,UPS,London,Low
622843,SKU_1731,Office Chair,17,20/03/2025 11:00:00 PM,84.64,59746.0,United States,0.31,Paypall,14.09,Furniture,In-store,Not Returned,UPS,London,High
289923,SKU_1756,Notebook,32,14/05/2025 12:00:00 AM,72.27,49451.0,United Kingdom,0.41,Paypall,22.04,Stationery,In-store,Not Returned,FedEx,Amsterdam,Medium
898461,SKU_1767,USB Cable,4,18/01/2024 05:00:00 AM,21.97,76329.0,Netherlands,0.24,Bank Transfer,25.71,Electronics,In-store,Not Returned,Royal Mail,London,High
737559,SKU_1562,Desk Lamp,7,10/12/2022 01:00:00 PM,9.29,11718.0,Netherlands,0.24,Bank Transfer,27.17,Electronics,In-store,Returned,Royal Mail,London,Low
814075,SKU_1352,Backpack,27,15/09/2021 01:00:00 PM,22.34,15617.0,Norway,0.24,Bank Transfer,27.89,Apparel,Online,Not Returned,DHL,Paris,Low
367727,SKU_1171,White Mug,17,05/12/2020 07:00:00 PM,48.68,83706.0,Germany,0.06,Paypall,28.32,Accessories,In-store,Not Returned,Royal Mail,Berlin,High
637738,SKU_1266,USB Cable,48,10/05/2021 11:00:00 AM,17.1,37818.0,Belgium,0.22,Bank Transfer,10.41,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium
278253,SKU_1498,Notebook,39,21/02/2025 07:00:00 PM,89.21,34518.0,Netherlands,0.34,Credit Card,26.81,Stationery,In-store,Not Returned,Royal Mail,Rome,High
897051,SKU_1562,USB Cable,25,28/01/2022 04:00:00 AM,95.13,86446.0,Norway,0.17,Bank Transfer,21.28,Electronics,In-store,Not Returned,Royal Mail,London,Medium
731565,SKU_1205,Wall Clock,31,31/01/2023 08:00:00 PM,19.24,25822.0,Australia,0.02,Paypall,26.2,Accessories,Online,Not Returned,FedEx,Rome,Low
889660,SKU_1449,Desk Lamp,26,21/12/2020 02:00:00 PM,42.55,49192.0,Netherlands,0.14,Credit Card,19.1,Electronics,In-store,Not Returned,UPS,Rome,High
546087,SKU_1737,Wireless Mouse,2,31/07/2025 06:00:00 AM,8.93,46077.0,United States,0.17,Paypall,23.97,Electronics,Online,Not Returned,FedEx,London,Low
571604,SKU_1233,Wall Clock,33,18/09/2020 06:00:00 PM,3.97,89094.0,France,0.47,Credit Card,15.39,Accessories,Online,Returned,DHL,London,High
313406,SKU_1179,Wireless Mouse,3,15/11/2024 07:00:00 PM,4.19,76850.0,Belgium,0.15,Paypall,8.15,Electronics,Online,Not Returned,FedEx,Berlin,Medium
921809,SKU_1962,Blue Pen,28,30/07/2023 03:00:00 PM,80.79,53796.0,Norway,0.4,Bank Transfer,9.77,Stationery,In-store,Not Returned,DHL,Berlin,Low
281532,SKU_1017,Wall Clock,29,28/04/2022 07:00:00 PM,97.16,52962.0,Portugal,0.41,Bank Transfer,26.89,Accessories,Online,Not Returned,FedEx,Berlin,Low
186724,SKU_1274,Desk Lamp,15,02/09/2020 01:00:00 AM,12.3,50666.0,United Kingdom,0.26,Paypall,19.77,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
835430,SKU_1960,Office Chair,10,24/07/2020 12:00:00 PM,48.5,60788.0,Norway,0.27,Paypall,29.92,Furniture,In-store,Not Returned,UPS,Berlin,Low
789331,SKU_1896,Notebook,36,12/07/2022 03:00:00 AM,99.42,64734.0,United Kingdom,0.09,Bank Transfer,24.58,Stationery,Online,Returned,FedEx,London,Medium
934501,SKU_1359,Desk Lamp,22,26/05/2025 09:00:00 AM,64.79,51033.0,Italy,0.18,Bank Transfer,19.04,Electronics,Online,Returned,FedEx,Paris,High
721234,SKU_1001,Backpack,35,24/06/2022 05:00:00 AM,78.85,58682.0,Spain,0.38,Paypall,8.33,Apparel,In-store,Returned,Royal Mail,Amsterdam,High
969559,SKU_1060,USB Cable,17,15/08/2021 10:00:00 AM,75.79,22224.0,Belgium,0.21,Bank Transfer,8.51,Electronics,In-store,Not Returned,Royal Mail,Berlin,Low
316197,SKU_1742,Desk Lamp,19,21/04/2022 02:00:00 AM,37.33,26774.0,Australia,0.05,Credit Card,23.73,Electronics,Online,Not Returned,UPS,Paris,Low
851537,SKU_1967,Wall Clock,29,01/09/2022 02:00:00 AM,64.71,24451.0,United Kingdom,0.31,Bank Transfer,27.45,Accessories,In-store,Not Returned,UPS,Rome,Low
475412,SKU_1681,Office Chair,7,08/06/2023 08:00:00 PM,30.02,42562.0,Belgium,0.28,Credit Card,28.77,Furniture,Online,Not Returned,UPS,Rome,High
690808,SKU_1672,Wall Clock,6,28/04/2023 04:00:00 PM,83.45,28022.0,Sweden,0.01,Bank Transfer,17.13,Accessories,Online,Not Returned,UPS,Amsterdam,Low
806826,SKU_1776,White Mug,21,08/06/2022 06:00:00 AM,21.78,23661.0,Germany,0.28,Credit Card,15.48,Accessories,Online,Not Returned,FedEx,Amsterdam,Medium
141559,SKU_1172,Backpack,47,29/07/2022 11:00:00 PM,68.25,46257.0,France,0.16,Paypall,15.54,Apparel,In-store,Not Returned,UPS,Amsterdam,Low
745545,SKU_1441,USB Cable,9,04/11/2024 03:00:00 AM,43.23,72513.0,Sweden,0.27,Credit Card,29.19,Electronics,In-store,Not Returned,Royal Mail,Rome,Low
605533,SKU_1310,Notebook,1,07/02/2022 08:00:00 PM,64.9,76822.0,Norway,0.01,Credit Card,21.37,Stationery,Online,Not Returned,Royal Mail,Rome,Low
602716,SKU_1529,Wall Clock,38,05/01/2021 06:00:00 AM,27.11,13297.0,Germany,0.39,Paypall,19.2,Accessories,In-store,Not Returned,Royal Mail,London,Low
921601,SKU_1546,Backpack,4,20/01/2023 02:00:00 PM,11.85,19284.0,Sweden,0.12,Credit Card,7.78,Apparel,In-store,Not Returned,Royal Mail,Paris,Low
118290,SKU_1694,Office Chair,46,05/09/2023 02:00:00 AM,47.65,34741.0,Netherlands,0.39,Credit Card,13.35,Furniture,Online,Not Returned,Royal Mail,Berlin,Medium
523807,SKU_1749,Backpack,37,28/07/2025 02:00:00 PM,13.0,82966.0,Germany,0.26,Bank Transfer,17.13,Apparel,In-store,Not Returned,Royal Mail,Berlin,Medium
553652,SKU_1367,Office Chair,25,08/12/2022 04:00:00 AM,35.97,58506.0,Belgium,0.26,Bank Transfer,11.35,Furniture,Online,Not Returned,DHL,Berlin,Medium
381097,SKU_1108,Wireless Mouse,2,16/02/2022 10:00:00 PM,8.33,26807.0,Australia,0.05,Credit Card,7.09,Electronics,In-store,Returned,FedEx,Paris,High
882234,SKU_1700,Wireless Mouse,12,02/03/2023 10:00:00 PM,91.28,26297.0,France,0.43,Paypall,18.11,Electronics,Online,Not Returned,UPS,Rome,High
757692,SKU_1109,Headphones,17,28/03/2024 07:00:00 AM,19.28,28794.0,Portugal,0.39,Paypall,29.41,Electronics,In-store,Not Returned,DHL,Paris,Low
887557,SKU_1629,White Mug,44,10/11/2023 04:00:00 AM,98.67,54278.0,Australia,0.32,Bank Transfer,29.56,Accessories,In-store,Not Returned,UPS,Berlin,Low
753642,SKU_1480,Wall Clock,25,22/02/2022 12:00:00 AM,93.43,41222.0,United Kingdom,0.42,Bank Transfer,16.13,Accessories,In-store,Not Returned,Royal Mail,Paris,High
949104,SKU_1379,Backpack,6,10/04/2021 02:00:00 PM,24.8,74522.0,France,0.36,Bank Transfer,5.84,Apparel,Online,Not Returned,DHL,Berlin,High
195462,SKU_1726,Blue Pen,14,16/02/2020 01:00:00 PM,87.88,75846.0,Italy,0.12,Paypall,10.79,Stationery,Online,Not Returned,UPS,Rome,Low
382676,SKU_1752,Desk Lamp,22,24/05/2025 10:00:00 AM,96.46,15800.0,Sweden,0.24,Bank Transfer,15.26,Electronics,Online,Not Returned,Royal Mail,Rome,Medium
787409,SKU_1631,Backpack,37,09/02/2020 11:00:00 PM,10.1,20228.0,Australia,0.0,Paypall,16.45,Apparel,In-store,Not Returned,FedEx,Amsterdam,Medium
603619,SKU_1365,Backpack,9,27/05/2024 11:00:00 AM,61.7,35965.0,Spain,0.25,Paypall,18.36,Apparel,Online,Not Returned,DHL,Amsterdam,Medium
250641,SKU_1317,Backpack,3,04/05/2021 06:00:00 PM,46.69,74766.0,France,0.33,Bank Transfer,10.31,Apparel,Online,Not Returned,DHL,Rome,Low
349863,SKU_1036,T-shirt,11,19/11/2021 06:00:00 AM,39.92,42109.0,Netherlands,0.09,Bank Transfer,16.61,Apparel,In-store,Not Returned,Royal Mail,Paris,Medium
334847,SKU_1580,Office Chair,33,17/12/2020 01:00:00 PM,15.91,39069.0,Germany,0.27,Credit Card,24.99,Furniture,In-store,Not Returned,Royal Mail,Paris,Medium
998035,SKU_1869,Wireless Mouse,14,31/08/2020 08:00:00 PM,70.92,92896.0,Sweden,0.03,Credit Card,7.69,Electronics,In-store,Not Returned,DHL,London,High
514758,SKU_1772,USB Cable,12,20/07/2020 08:00:00 AM,43.05,62642.0,Norway,0.37,Credit Card,28.03,Electronics,In-store,Not Returned,UPS,London,High
487031,SKU_1615,White Mug,21,22/04/2023 02:00:00 AM,2.11,27094.0,United Kingdom,0.15,Credit Card,10.77,Accessories,In-store,Not Returned,UPS,Paris,Medium
410914,SKU_1389,Wireless Mouse,36,03/03/2020 11:00:00 AM,41.14,37596.0,Norway,0.09,Bank Transfer,28.41,Electronics,Online,Not Returned,DHL,Berlin,High
840703,SKU_1953,T-shirt,22,26/04/2023 04:00:00 PM,33.71,93070.0,Spain,0.18,Bank Transfer,8.36,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
543856,SKU_1323,Blue Pen,20,10/05/2024 08:00:00 AM,9.06,32677.0,United States,0.37,Bank Transfer,8.67,Stationery,Online,Not Returned,Royal Mail,Amsterdam,High
520474,SKU_1714,Notebook,9,04/08/2021 09:00:00 PM,62.07,56675.0,Germany,0.4,Credit Card,20.83,Stationery,Online,Returned,FedEx,Amsterdam,Low
893392,SKU_1597,USB Cable,37,12/03/2020 05:00:00 AM,91.2,37080.0,United States,0.08,Credit Card,29.19,Electronics,Online,Returned,FedEx,Paris,Low
373445,SKU_1828,USB Cable,35,17/08/2022 01:00:00 PM,33.3,33173.0,Netherlands,0.06,Paypall,25.61,Electronics,Online,Returned,FedEx,Paris,Low
691338,SKU_1543,Wall Clock,19,04/09/2025 10:00:00 AM,89.93,56247.0,United Kingdom,0.05,Paypall,16.36,Accessories,In-store,Not Returned,FedEx,Rome,Medium
261355,SKU_1058,Backpack,21,28/06/2023 03:00:00 AM,39.43,77103.0,Sweden,0.43,Bank Transfer,25.8,Apparel,In-store,Not Returned,Royal Mail,Berlin,High
103626,SKU_1699,Headphones,49,15/01/2021 01:00:00 PM,28.81,41006.0,Spain,0.14,Credit Card,21.97,Electronics,In-store,Not Returned,UPS,Rome,Low
512111,SKU_1143,USB Cable,43,26/04/2021 07:00:00 AM,37.42,99261.0,Portugal,0.32,Bank Transfer,24.04,Electronics,In-store,Returned,UPS,Berlin,Medium
982188,SKU_1863,Desk Lamp,3,02/04/2025 10:00:00 AM,98.13,49930.0,Norway,0.11,Bank Transfer,19.45,Electronics,Online,Not Returned,Royal Mail,London,High
370784,SKU_1263,T-shirt,1,20/08/2020 11:00:00 AM,1.07,91103.0,Belgium,0.08,Paypall,13.1,Apparel,Online,Not Returned,DHL,Paris,High
708492,SKU_1632,Wireless Mouse,8,30/07/2025 01:00:00 PM,25.74,33027.0,Belgium,0.35,Credit Card,10.06,Electronics,In-store,Not Returned,UPS,Paris,Low
221729,SKU_1743,Blue Pen,11,05/10/2022 08:00:00 AM,3.94,39853.0,Portugal,0.32,Bank Transfer,12.84,Stationery,In-store,Not Returned,UPS,London,Medium
242412,SKU_1460,T-shirt,37,04/11/2022 11:00:00 PM,31.9,85616.0,Italy,0.18,Credit Card,17.28,Apparel,In-store,Not Returned,Royal Mail,Amsterdam,High
845087,SKU_1796,Office Chair,7,13/11/2024 04:00:00 PM,85.33,65825.0,Portugal,0.41,Paypall,18.98,Furniture,Online,Not Returned,FedEx,London,Medium
171241,SKU_1283,Blue Pen,42,18/10/2024 04:00:00 AM,77.68,42567.0,Sweden,0.41,Paypall,29.27,Stationery,In-store,Not Returned,FedEx,Berlin,High
932192,SKU_1629,Wireless Mouse,35,25/10/2023 02:00:00 PM,48.96,85486.0,Germany,0.49,Bank Transfer,27.5,Electronics,In-store,Not Returned,FedEx,Berlin,Low
872608,SKU_1638,USB Cable,22,22/02/2020 04:00:00 AM,94.11,61245.0,Spain,0.21,Bank Transfer,29.41,Electronics,Online,Not Returned,Royal Mail,Amsterdam,Medium
336424,SKU_1034,Wireless Mouse,29,25/02/2023 03:00:00 AM,50.42,34343.0,France,0.23,Paypall,25.59,Electronics,In-store,Not Returned,UPS,Rome,Low
934507,SKU_1452,White Mug,34,18/04/2021 10:00:00 AM,44.72,63234.0,Netherlands,0.26,Credit Card,9.87,Accessories,In-store,Not Returned,UPS,Rome,High
579123,SKU_1112,White Mug,23,02/08/2023 03:00:00 AM,75.84,36855.0,Australia,0.06,Credit Card,24.59,Accessories,Online,Not Returned,Royal Mail,Paris,High
103196,SKU_1541,Office Chair,42,26/04/2021 04:00:00 PM,37.69,46057.0,Spain,0.01,Credit Card,5.95,Furniture,In-store,Not Returned,UPS,London,High
662621,SKU_1318,Notebook,38,03/07/2020 08:00:00 PM,78.79,72387.0,Spain,0.08,Bank Transfer,8.57,Stationery,In-store,Not Returned,UPS,Rome,Low
873372,SKU_1422,Headphones,37,24/04/2021 04:00:00 PM,9.96,23507.0,Germany,0.09,Bank Transfer,9.03,Electronics,Online,Not Returned,FedEx,Berlin,Medium
403588,SKU_1357,Backpack,27,29/03/2023 08:00:00 PM,40.69,89072.0,Norway,0.2,Paypall,17.92,Apparel,In-store,Not Returned,UPS,Paris,High
628574,SKU_1881,T-shirt,41,16/06/2024 07:00:00 PM,58.57,22816.0,France,0.11,Credit Card,29.44,Apparel,Online,Not Returned,FedEx,London,Medium
588906,SKU_1608,Wall Clock,1,09/07/2020 11:00:00 AM,42.31,62827.0,Australia,0.26,Credit Card,21.55,Accessories,Online,Not Returned,UPS,London,Medium
192193,SKU_1982,White Mug,47,09/02/2020 12:00:00 PM,46.37,15716.0,Netherlands,0.2,Paypall,9.01,Accessories,Online,Not Returned,FedEx,London,Low
283517,SKU_1985,Backpack,37,16/10/2023 09:00:00 PM,81.98,91264.0,Norway,0.04,Bank Transfer,13.51,Apparel,In-store,Not Returned,Royal Mail,London,Low
334627,SKU_1484,Headphones,3,16/05/2020 12:00:00 AM,50.52,17000.0,Italy,0.32,Credit Card,30.0,Electronics,In-store,Not Returned,DHL,London,Medium
210406,SKU_1058,USB Cable,46,03/02/2023 09:00:00 AM,56.47,18318.0,Germany,0.13,Credit Card,29.75,Electronics,In-store,Not Returned,FedEx,Paris,Medium
262982,SKU_1073,Office Chair,10,20/04/2020 09:00:00 PM,4.86,17068.0,United States,0.23,Paypall,17.38,Furniture,In-store,Not Returned,DHL,Amsterdam,High
320972,SKU_1687,USB Cable,6,17/06/2020 10:00:00 PM,90.77,26741.0,Italy,0.12,Paypall,25.87,Electronics,Online,Not Returned,FedEx,London,Low
654859,SKU_1887,Desk Lamp,23,17/09/2023 01:00:00 AM,7.42,78491.0,Italy,0.2,Paypall,15.59,Electronics,In-store,Not Returned,DHL,London,Medium
638575,SKU_1378,USB Cable,39,04/09/2023 01:00:00 AM,57.64,73195.0,United States,0.17,Credit Card,9.24,Electronics,Online,Not Returned,UPS,Berlin,High
157986,SKU_1628,USB Cable,30,20/12/2020 12:00:00 PM,60.5,15798.0,United States,0.15,Credit Card,10.54,Electronics,Online,Not Returned,UPS,London,Low
566869,SKU_1091,Wireless Mouse,17,04/07/2022 07:00:00 PM,45.79,53854.0,Italy,0.43,Bank Transfer,10.74,Electronics,In-store,Not Returned,Royal Mail,Rome,Medium
921482,SKU_1138,Notebook,48,21/08/2021 07:00:00 AM,10.52,56371.0,Germany,0.03,Bank Transfer,6.64,Stationery,Online,Not Returned,FedEx,Paris,High
460823,SKU_1647,T-shirt,14,01/05/2022 04:00:00 PM,10.52,77826.0,Belgium,0.43,Credit Card,21.76,Apparel,In-store,Not Returned,Royal Mail,Paris,High
456554,SKU_1212,USB Cable,43,11/02/2022 10:00:00 AM,3.05,53331.0,Italy,0.01,Bank Transfer,21.54,Electronics,In-store,Not Returned,FedEx,Berlin,Low
612916,SKU_1159,T-shirt,33,09/10/2024 05:00:00 PM,78.14,86142.0,Belgium,0.41,Paypall,14.83,Apparel,In-store,Not Returned,UPS,Amsterdam,Low
423258,SKU_1999,Wall Clock,4,31/08/2020 10:00:00 PM,80.24,97487.0,Germany,0.23,Paypall,21.83,Accessories,Online,Not Returned,UPS,Paris,Medium
